Datetime;Resolution code;Elia Grid Load
2025-10-30T11:30:00+01:00;PT15M;4841.986
2025-10-30T11:15:00+01:00;PT15M;5039.471
2025-10-30T11:00:00+01:00;PT15M;5146.0
2025-10-30T10:45:00+01:00;PT15M;5317.829
2025-10-30T10:30:00+01:00;PT15M;5452.853
2025-10-30T10:15:00+01:00;PT15M;5644.198
2025-10-30T10:00:00+01:00;PT15M;5632.616
2025-10-30T09:45:00+01:00;PT15M;6192.063
2025-10-30T09:30:00+01:00;PT15M;6152.628
2025-10-30T09:15:00+01:00;PT15M;6402.039
2025-10-30T09:00:00+01:00;PT15M;6760.293
2025-10-30T08:45:00+01:00;PT15M;7097.846
2025-10-30T08:30:00+01:00;PT15M;7170.299
2025-10-30T08:15:00+01:00;PT15M;7315.474
2025-10-30T08:00:00+01:00;PT15M;7326.083
2025-10-30T07:45:00+01:00;PT15M;7448.897
2025-10-30T07:30:00+01:00;PT15M;7481.032
2025-10-30T07:15:00+01:00;PT15M;7346.253
2025-10-30T07:00:00+01:00;PT15M;7163.651
2025-10-30T06:45:00+01:00;PT15M;6958.559
2025-10-30T06:30:00+01:00;PT15M;6797.713
2025-10-30T06:15:00+01:00;PT15M;6515.509
2025-10-30T06:00:00+01:00;PT15M;6467.357
2025-10-30T05:45:00+01:00;PT15M;6461.969
2025-10-30T05:30:00+01:00;PT15M;6279.899
2025-10-30T05:15:00+01:00;PT15M;6141.523
2025-10-30T05:00:00+01:00;PT15M;6040.758
2025-10-30T04:45:00+01:00;PT15M;5825.67
2025-10-30T04:30:00+01:00;PT15M;5736.216
2025-10-30T04:15:00+01:00;PT15M;5694.369
2025-10-30T04:00:00+01:00;PT15M;5769.184
2025-10-30T03:45:00+01:00;PT15M;5645.364
2025-10-30T03:30:00+01:00;PT15M;5532.972
2025-10-30T03:15:00+01:00;PT15M;5394.945
2025-10-30T03:00:00+01:00;PT15M;5400.551
2025-10-30T02:45:00+01:00;PT15M;5590.728
2025-10-30T02:30:00+01:00;PT15M;5585.702
2025-10-30T02:15:00+01:00;PT15M;5637.915
2025-10-30T02:00:00+01:00;PT15M;5640.227
2025-10-30T01:45:00+01:00;PT15M;5542.51
2025-10-30T01:30:00+01:00;PT15M;5588.167
2025-10-30T01:15:00+01:00;PT15M;5653.701
2025-10-30T01:00:00+01:00;PT15M;5727.383
2025-10-30T00:45:00+01:00;PT15M;5959.998
2025-10-30T00:30:00+01:00;PT15M;5944.094
2025-10-30T00:15:00+01:00;PT15M;6056.797
2025-10-30T00:00:00+01:00;PT15M;6172.08
2025-10-29T23:45:00+01:00;PT15M;6415.317
2025-10-29T23:30:00+01:00;PT15M;6575.461
2025-10-29T23:15:00+01:00;PT15M;6852.592
2025-10-29T23:00:00+01:00;PT15M;6938.523
2025-10-29T22:45:00+01:00;PT15M;7326.533
2025-10-29T22:30:00+01:00;PT15M;7181.086
2025-10-29T22:15:00+01:00;PT15M;7272.139
2025-10-29T22:00:00+01:00;PT15M;7245.843
2025-10-29T21:45:00+01:00;PT15M;7633.091
2025-10-29T21:30:00+01:00;PT15M;7613.976
2025-10-29T21:15:00+01:00;PT15M;7772.147
2025-10-29T21:00:00+01:00;PT15M;7934.858
2025-10-29T20:45:00+01:00;PT15M;8251.781
2025-10-29T20:30:00+01:00;PT15M;8092.143
2025-10-29T20:15:00+01:00;PT15M;8153.706
2025-10-29T20:00:00+01:00;PT15M;8232.796
2025-10-29T19:45:00+01:00;PT15M;8322.244
2025-10-29T19:30:00+01:00;PT15M;8256.052
2025-10-29T19:15:00+01:00;PT15M;8305.342
2025-10-29T19:00:00+01:00;PT15M;8500.672
2025-10-29T18:45:00+01:00;PT15M;8710.837
2025-10-29T18:30:00+01:00;PT15M;8785.737
2025-10-29T18:15:00+01:00;PT15M;8848.555
2025-10-29T18:00:00+01:00;PT15M;9016.212
2025-10-29T17:45:00+01:00;PT15M;9002.503
2025-10-29T17:30:00+01:00;PT15M;9006.029
2025-10-29T17:15:00+01:00;PT15M;8756.205
2025-10-29T17:00:00+01:00;PT15M;8526.362
2025-10-29T16:45:00+01:00;PT15M;8568.903
2025-10-29T16:30:00+01:00;PT15M;8445.655
2025-10-29T16:15:00+01:00;PT15M;8332.288
2025-10-29T16:00:00+01:00;PT15M;8284.733
2025-10-29T15:45:00+01:00;PT15M;8379.525
2025-10-29T15:30:00+01:00;PT15M;8329.743
2025-10-29T15:15:00+01:00;PT15M;8366.672
2025-10-29T15:00:00+01:00;PT15M;8440.958
2025-10-29T14:45:00+01:00;PT15M;7932.535
2025-10-29T14:30:00+01:00;PT15M;7944.283
2025-10-29T14:15:00+01:00;PT15M;7822.589
2025-10-29T14:00:00+01:00;PT15M;8098.686
2025-10-29T13:45:00+01:00;PT15M;7630.629
2025-10-29T13:30:00+01:00;PT15M;7682.397
2025-10-29T13:15:00+01:00;PT15M;7650.682
2025-10-29T13:00:00+01:00;PT15M;7611.629
2025-10-29T12:45:00+01:00;PT15M;7638.198
2025-10-29T12:30:00+01:00;PT15M;7696.591
2025-10-29T12:15:00+01:00;PT15M;7730.8
2025-10-29T12:00:00+01:00;PT15M;7919.547
2025-10-29T11:45:00+01:00;PT15M;7903.977
2025-10-29T11:30:00+01:00;PT15M;7924.612
2025-10-29T11:15:00+01:00;PT15M;8000.559
2025-10-29T11:00:00+01:00;PT15M;8093.858
2025-10-29T10:45:00+01:00;PT15M;8096.177
2025-10-29T10:30:00+01:00;PT15M;8139.084
2025-10-29T10:15:00+01:00;PT15M;8033.939
2025-10-29T10:00:00+01:00;PT15M;7924.31
2025-10-29T09:45:00+01:00;PT15M;8209.799
2025-10-29T09:30:00+01:00;PT15M;8206.517
2025-10-29T09:15:00+01:00;PT15M;8109.541
2025-10-29T09:00:00+01:00;PT15M;8190.891
2025-10-29T08:45:00+01:00;PT15M;8380.133
2025-10-29T08:30:00+01:00;PT15M;8213.14
2025-10-29T08:15:00+01:00;PT15M;8170.006
2025-10-29T08:00:00+01:00;PT15M;8112.166
2025-10-29T07:45:00+01:00;PT15M;7975.357
2025-10-29T07:30:00+01:00;PT15M;7840.817
2025-10-29T07:15:00+01:00;PT15M;7848.693
2025-10-29T07:00:00+01:00;PT15M;7724.877
2025-10-29T06:45:00+01:00;PT15M;7451.493
2025-10-29T06:30:00+01:00;PT15M;7315.613
2025-10-29T06:15:00+01:00;PT15M;7134.575
2025-10-29T06:00:00+01:00;PT15M;7013.206
2025-10-29T05:45:00+01:00;PT15M;6623.399
2025-10-29T05:30:00+01:00;PT15M;6578.783
2025-10-29T05:15:00+01:00;PT15M;6445.003
2025-10-29T05:00:00+01:00;PT15M;6280.575
2025-10-29T04:45:00+01:00;PT15M;6263.034
2025-10-29T04:30:00+01:00;PT15M;6136.321
2025-10-29T04:15:00+01:00;PT15M;6162.322
2025-10-29T04:00:00+01:00;PT15M;6236.82
2025-10-29T03:45:00+01:00;PT15M;6176.961
2025-10-29T03:30:00+01:00;PT15M;5917.056
2025-10-29T03:15:00+01:00;PT15M;5935.227
2025-10-29T03:00:00+01:00;PT15M;5954.341
2025-10-29T02:45:00+01:00;PT15M;5997.249
2025-10-29T02:30:00+01:00;PT15M;5999.021
2025-10-29T02:15:00+01:00;PT15M;5957.882
2025-10-29T02:00:00+01:00;PT15M;5969.844
2025-10-29T01:45:00+01:00;PT15M;6184.822
2025-10-29T01:30:00+01:00;PT15M;6235.162
2025-10-29T01:15:00+01:00;PT15M;6306.063
2025-10-29T01:00:00+01:00;PT15M;6275.678
2025-10-29T00:45:00+01:00;PT15M;6328.103
2025-10-29T00:30:00+01:00;PT15M;6243.089
2025-10-29T00:15:00+01:00;PT15M;6322.031
2025-10-29T00:00:00+01:00;PT15M;6525.952
2025-10-28T23:45:00+01:00;PT15M;6437.7
2025-10-28T23:30:00+01:00;PT15M;6494.527
2025-10-28T23:15:00+01:00;PT15M;6652.675
2025-10-28T23:00:00+01:00;PT15M;6756.873
2025-10-28T22:45:00+01:00;PT15M;6838.74
2025-10-28T22:30:00+01:00;PT15M;6923.098
2025-10-28T22:15:00+01:00;PT15M;6933.962
2025-10-28T22:00:00+01:00;PT15M;6909.901
2025-10-28T21:45:00+01:00;PT15M;7336.158
2025-10-28T21:30:00+01:00;PT15M;7247.366
2025-10-28T21:15:00+01:00;PT15M;7357.74
2025-10-28T21:00:00+01:00;PT15M;7387.618
2025-10-28T20:45:00+01:00;PT15M;7488.895
2025-10-28T20:30:00+01:00;PT15M;7464.976
2025-10-28T20:15:00+01:00;PT15M;7491.742
2025-10-28T20:00:00+01:00;PT15M;7662.463
2025-10-28T19:45:00+01:00;PT15M;7827.069
2025-10-28T19:30:00+01:00;PT15M;7905.462
2025-10-28T19:15:00+01:00;PT15M;7969.036
2025-10-28T19:00:00+01:00;PT15M;8058.918
2025-10-28T18:45:00+01:00;PT15M;8316.969
2025-10-28T18:30:00+01:00;PT15M;8535.176
2025-10-28T18:15:00+01:00;PT15M;8587.08
2025-10-28T18:00:00+01:00;PT15M;8644.252
2025-10-28T17:45:00+01:00;PT15M;8610.756
2025-10-28T17:30:00+01:00;PT15M;8539.993
2025-10-28T17:15:00+01:00;PT15M;8264.893
2025-10-28T17:00:00+01:00;PT15M;8145.941
2025-10-28T16:45:00+01:00;PT15M;7919.44
2025-10-28T16:30:00+01:00;PT15M;7689.531
2025-10-28T16:15:00+01:00;PT15M;7502.474
2025-10-28T16:00:00+01:00;PT15M;7494.033
2025-10-28T15:45:00+01:00;PT15M;7163.962
2025-10-28T15:30:00+01:00;PT15M;7047.768
2025-10-28T15:15:00+01:00;PT15M;6929.887
2025-10-28T15:00:00+01:00;PT15M;6754.185
2025-10-28T14:45:00+01:00;PT15M;6647.331
2025-10-28T14:30:00+01:00;PT15M;6495.537
2025-10-28T14:15:00+01:00;PT15M;6382.427
2025-10-28T14:00:00+01:00;PT15M;6384.486
2025-10-28T13:45:00+01:00;PT15M;6257.585
2025-10-28T13:30:00+01:00;PT15M;6224.052
2025-10-28T13:15:00+01:00;PT15M;6158.561
2025-10-28T13:00:00+01:00;PT15M;6246.382
2025-10-28T12:45:00+01:00;PT15M;6442.826
2025-10-28T12:30:00+01:00;PT15M;6364.92
2025-10-28T12:15:00+01:00;PT15M;6387.753
2025-10-28T12:00:00+01:00;PT15M;6735.341
2025-10-28T11:45:00+01:00;PT15M;6664.724
2025-10-28T11:30:00+01:00;PT15M;6663.251
2025-10-28T11:15:00+01:00;PT15M;6872.92
2025-10-28T11:00:00+01:00;PT15M;6939.202
2025-10-28T10:45:00+01:00;PT15M;7045.717
2025-10-28T10:30:00+01:00;PT15M;6978.865
2025-10-28T10:15:00+01:00;PT15M;6864.944
2025-10-28T10:00:00+01:00;PT15M;6787.046
2025-10-28T09:45:00+01:00;PT15M;6555.121
2025-10-28T09:30:00+01:00;PT15M;7122.001
2025-10-28T09:15:00+01:00;PT15M;7087.658
2025-10-28T09:00:00+01:00;PT15M;7174.848
2025-10-28T08:45:00+01:00;PT15M;7277.464
2025-10-28T08:30:00+01:00;PT15M;7186.879
2025-10-28T08:15:00+01:00;PT15M;7181.962
2025-10-28T08:00:00+01:00;PT15M;7081.901
2025-10-28T07:45:00+01:00;PT15M;6974.062
2025-10-28T07:30:00+01:00;PT15M;6860.187
2025-10-28T07:15:00+01:00;PT15M;6759.682
2025-10-28T07:00:00+01:00;PT15M;6574.513
2025-10-28T06:45:00+01:00;PT15M;6440.339
2025-10-28T06:30:00+01:00;PT15M;6273.147
2025-10-28T06:15:00+01:00;PT15M;6189.883
2025-10-28T06:00:00+01:00;PT15M;6060.779
2025-10-28T05:45:00+01:00;PT15M;5651.618
2025-10-28T05:30:00+01:00;PT15M;5608.518
2025-10-28T05:15:00+01:00;PT15M;5686.402
2025-10-28T05:00:00+01:00;PT15M;5690.13
2025-10-28T04:45:00+01:00;PT15M;5570.627
2025-10-28T04:30:00+01:00;PT15M;5538.643
2025-10-28T04:15:00+01:00;PT15M;5617.76
2025-10-28T04:00:00+01:00;PT15M;5669.726
2025-10-28T03:45:00+01:00;PT15M;5634.641
2025-10-28T03:30:00+01:00;PT15M;5756.954
2025-10-28T03:15:00+01:00;PT15M;5768.554
2025-10-28T03:00:00+01:00;PT15M;5757.224
2025-10-28T02:45:00+01:00;PT15M;5902.815
2025-10-28T02:30:00+01:00;PT15M;6005.586
2025-10-28T02:15:00+01:00;PT15M;6025.805
2025-10-28T02:00:00+01:00;PT15M;6065.224
2025-10-28T01:45:00+01:00;PT15M;6101.236
2025-10-28T01:30:00+01:00;PT15M;6051.435
2025-10-28T01:15:00+01:00;PT15M;6121.357
2025-10-28T01:00:00+01:00;PT15M;6241.61
2025-10-28T00:45:00+01:00;PT15M;6500.238
2025-10-28T00:30:00+01:00;PT15M;6439.255
2025-10-28T00:15:00+01:00;PT15M;6559.198
2025-10-28T00:00:00+01:00;PT15M;6717.504
2025-10-27T23:45:00+01:00;PT15M;6927.965
2025-10-27T23:30:00+01:00;PT15M;6940.595
2025-10-27T23:15:00+01:00;PT15M;7149.963
2025-10-27T23:00:00+01:00;PT15M;7328.042
2025-10-27T22:45:00+01:00;PT15M;7427.505
2025-10-27T22:30:00+01:00;PT15M;7376.149
2025-10-27T22:15:00+01:00;PT15M;7613.433
2025-10-27T22:00:00+01:00;PT15M;7490.159
2025-10-27T21:45:00+01:00;PT15M;7517.275
2025-10-27T21:30:00+01:00;PT15M;7591.197
2025-10-27T21:15:00+01:00;PT15M;7759.515
2025-10-27T21:00:00+01:00;PT15M;7921.825
2025-10-27T20:45:00+01:00;PT15M;8125.811
2025-10-27T20:30:00+01:00;PT15M;8124.851
2025-10-27T20:15:00+01:00;PT15M;8235.149
2025-10-27T20:00:00+01:00;PT15M;8414.374
2025-10-27T19:45:00+01:00;PT15M;8786.397
2025-10-27T19:30:00+01:00;PT15M;8962.401
2025-10-27T19:15:00+01:00;PT15M;8758.877
2025-10-27T19:00:00+01:00;PT15M;8950.442
2025-10-27T18:45:00+01:00;PT15M;9172.57
2025-10-27T18:30:00+01:00;PT15M;9275.648
2025-10-27T18:15:00+01:00;PT15M;9153.773
2025-10-27T18:00:00+01:00;PT15M;8845.311
2025-10-27T17:45:00+01:00;PT15M;8606.024
2025-10-27T17:30:00+01:00;PT15M;8394.075
2025-10-27T17:15:00+01:00;PT15M;8175.317
2025-10-27T17:00:00+01:00;PT15M;7920.508
2025-10-27T16:45:00+01:00;PT15M;7651.38
2025-10-27T16:30:00+01:00;PT15M;7442.219
2025-10-27T16:15:00+01:00;PT15M;7293.295
2025-10-27T16:00:00+01:00;PT15M;7080.818
2025-10-27T15:45:00+01:00;PT15M;6823.778
2025-10-27T15:30:00+01:00;PT15M;6612.364
2025-10-27T15:15:00+01:00;PT15M;6495.973
2025-10-27T15:00:00+01:00;PT15M;6424.847
2025-10-27T14:45:00+01:00;PT15M;6266.348
2025-10-27T14:30:00+01:00;PT15M;6318.852
2025-10-27T14:15:00+01:00;PT15M;6165.175
2025-10-27T14:00:00+01:00;PT15M;5974.532
2025-10-27T13:45:00+01:00;PT15M;6045.595
2025-10-27T13:30:00+01:00;PT15M;6180.22
2025-10-27T13:15:00+01:00;PT15M;6197.176
2025-10-27T13:00:00+01:00;PT15M;6181.129
2025-10-27T12:45:00+01:00;PT15M;6333.386
2025-10-27T12:30:00+01:00;PT15M;6107.42
2025-10-27T12:15:00+01:00;PT15M;6229.794
2025-10-27T12:00:00+01:00;PT15M;6161.425
2025-10-27T11:45:00+01:00;PT15M;6417.972
2025-10-27T11:30:00+01:00;PT15M;6377.968
2025-10-27T11:15:00+01:00;PT15M;6510.979
2025-10-27T11:00:00+01:00;PT15M;6314.017
2025-10-27T10:45:00+01:00;PT15M;5918.15
2025-10-27T10:30:00+01:00;PT15M;5919.427
2025-10-27T10:15:00+01:00;PT15M;5892.175
2025-10-27T10:00:00+01:00;PT15M;6072.227
2025-10-27T09:45:00+01:00;PT15M;6364.353
2025-10-27T09:30:00+01:00;PT15M;6253.235
2025-10-27T09:15:00+01:00;PT15M;6338.597
2025-10-27T09:00:00+01:00;PT15M;6412.385
2025-10-27T08:45:00+01:00;PT15M;6577.708
2025-10-27T08:30:00+01:00;PT15M;6626.041
2025-10-27T08:15:00+01:00;PT15M;6681.704
2025-10-27T08:00:00+01:00;PT15M;6799.262
2025-10-27T07:45:00+01:00;PT15M;6756.933
2025-10-27T07:30:00+01:00;PT15M;6673.419
2025-10-27T07:15:00+01:00;PT15M;6533.982
2025-10-27T07:00:00+01:00;PT15M;6438.821
2025-10-27T06:45:00+01:00;PT15M;6456.312
2025-10-27T06:30:00+01:00;PT15M;6323.712
2025-10-27T06:15:00+01:00;PT15M;6052.445
2025-10-27T06:00:00+01:00;PT15M;6089.163
2025-10-27T05:45:00+01:00;PT15M;6004.61
2025-10-27T05:30:00+01:00;PT15M;5793.906
2025-10-27T05:15:00+01:00;PT15M;5685.492
2025-10-27T05:00:00+01:00;PT15M;5457.534
2025-10-27T04:45:00+01:00;PT15M;4917.255
2025-10-27T04:30:00+01:00;PT15M;4859.884
2025-10-27T04:15:00+01:00;PT15M;5042.931
2025-10-27T04:00:00+01:00;PT15M;5032.604
2025-10-27T03:45:00+01:00;PT15M;4936.309
2025-10-27T03:30:00+01:00;PT15M;4822.723
2025-10-27T03:15:00+01:00;PT15M;4932.526
2025-10-27T03:00:00+01:00;PT15M;5042.707
2025-10-27T02:45:00+01:00;PT15M;4962.624
2025-10-27T02:30:00+01:00;PT15M;4939.028
2025-10-27T02:15:00+01:00;PT15M;4925.431
2025-10-27T02:00:00+01:00;PT15M;4768.441
2025-10-27T01:45:00+01:00;PT15M;4998.678
2025-10-27T01:30:00+01:00;PT15M;5116.81
2025-10-27T01:15:00+01:00;PT15M;5203.185
2025-10-27T01:00:00+01:00;PT15M;5197.003
2025-10-27T00:45:00+01:00;PT15M;5259.356
2025-10-27T00:30:00+01:00;PT15M;5395.852
2025-10-27T00:15:00+01:00;PT15M;5421.045
2025-10-27T00:00:00+01:00;PT15M;5485.722
2025-10-26T23:45:00+01:00;PT15M;5840.644
2025-10-26T23:30:00+01:00;PT15M;5781.15
2025-10-26T23:15:00+01:00;PT15M;5877.321
2025-10-26T23:00:00+01:00;PT15M;6243.786
2025-10-26T22:45:00+01:00;PT15M;6013.567
2025-10-26T22:30:00+01:00;PT15M;5969.634
2025-10-26T22:15:00+01:00;PT15M;6178.557
2025-10-26T22:00:00+01:00;PT15M;6131.844
2025-10-26T21:45:00+01:00;PT15M;6517.575
2025-10-26T21:30:00+01:00;PT15M;6374.798
2025-10-26T21:15:00+01:00;PT15M;6537.609
2025-10-26T21:00:00+01:00;PT15M;6595.493
2025-10-26T20:45:00+01:00;PT15M;7023.183
2025-10-26T20:30:00+01:00;PT15M;6926.946
2025-10-26T20:15:00+01:00;PT15M;7084.136
2025-10-26T20:00:00+01:00;PT15M;6988.172
2025-10-26T19:45:00+01:00;PT15M;7061.844
2025-10-26T19:30:00+01:00;PT15M;7214.668
2025-10-26T19:15:00+01:00;PT15M;7309.532
2025-10-26T19:00:00+01:00;PT15M;7280.252
2025-10-26T18:45:00+01:00;PT15M;7306.094
2025-10-26T18:30:00+01:00;PT15M;7326.68
2025-10-26T18:15:00+01:00;PT15M;7440.17
2025-10-26T18:00:00+01:00;PT15M;7456.023
2025-10-26T17:45:00+01:00;PT15M;7455.911
2025-10-26T17:30:00+01:00;PT15M;7354.015
2025-10-26T17:15:00+01:00;PT15M;7169.539
2025-10-26T17:00:00+01:00;PT15M;6918.841
2025-10-26T16:45:00+01:00;PT15M;6589.92
2025-10-26T16:30:00+01:00;PT15M;6464.679
2025-10-26T16:15:00+01:00;PT15M;6110.898
2025-10-26T16:00:00+01:00;PT15M;5793.947
2025-10-26T15:45:00+01:00;PT15M;5302.008
2025-10-26T15:30:00+01:00;PT15M;5070.149
2025-10-26T15:15:00+01:00;PT15M;4770.899
2025-10-26T15:00:00+01:00;PT15M;4653.51
2025-10-26T14:45:00+01:00;PT15M;4300.929
2025-10-26T14:30:00+01:00;PT15M;4081.556
2025-10-26T14:15:00+01:00;PT15M;3980.403
2025-10-26T14:00:00+01:00;PT15M;3735.914
2025-10-26T13:45:00+01:00;PT15M;3657.434
2025-10-26T13:30:00+01:00;PT15M;3648.732
2025-10-26T13:15:00+01:00;PT15M;3688.297
2025-10-26T13:00:00+01:00;PT15M;3734.196
2025-10-26T12:45:00+01:00;PT15M;3695.018
2025-10-26T12:30:00+01:00;PT15M;3735.248
2025-10-26T12:15:00+01:00;PT15M;3855.893
2025-10-26T12:00:00+01:00;PT15M;3863.213
2025-10-26T11:45:00+01:00;PT15M;4172.63
2025-10-26T11:30:00+01:00;PT15M;4234.847
2025-10-26T11:15:00+01:00;PT15M;4245.324
2025-10-26T11:00:00+01:00;PT15M;4233.037
2025-10-26T10:45:00+01:00;PT15M;4319.224
2025-10-26T10:30:00+01:00;PT15M;4262.875
2025-10-26T10:15:00+01:00;PT15M;4495.165
2025-10-26T10:00:00+01:00;PT15M;4414.948
2025-10-26T09:45:00+01:00;PT15M;4525.379
2025-10-26T09:30:00+01:00;PT15M;4681.063
2025-10-26T09:15:00+01:00;PT15M;5001.007
2025-10-26T09:00:00+01:00;PT15M;5130.433
2025-10-26T08:45:00+01:00;PT15M;5254.693
2025-10-26T08:30:00+01:00;PT15M;5325.265
2025-10-26T08:15:00+01:00;PT15M;5424.838
2025-10-26T08:00:00+01:00;PT15M;5610.635
2025-10-26T07:45:00+01:00;PT15M;5717.541
2025-10-26T07:30:00+01:00;PT15M;5696.683
2025-10-26T07:15:00+01:00;PT15M;5561.5
2025-10-26T07:00:00+01:00;PT15M;5477.106
2025-10-26T06:45:00+01:00;PT15M;5652.118
2025-10-26T06:30:00+01:00;PT15M;5617.601
2025-10-26T06:15:00+01:00;PT15M;5481.586
2025-10-26T06:00:00+01:00;PT15M;5587.271
2025-10-26T05:45:00+01:00;PT15M;5409.375
2025-10-26T05:30:00+01:00;PT15M;5434.744
2025-10-26T05:15:00+01:00;PT15M;5507.348
2025-10-26T05:00:00+01:00;PT15M;5545.359
2025-10-26T04:45:00+01:00;PT15M;5527.393
2025-10-26T04:30:00+01:00;PT15M;5524.092
2025-10-26T04:15:00+01:00;PT15M;5490.223
2025-10-26T04:00:00+01:00;PT15M;5617.835
2025-10-26T03:45:00+01:00;PT15M;5612.214
2025-10-26T03:30:00+01:00;PT15M;5626.584
2025-10-26T03:15:00+01:00;PT15M;5682.832
2025-10-26T03:00:00+01:00;PT15M;5530.352
2025-10-26T02:45:00+01:00;PT15M;5808.067
2025-10-26T02:30:00+01:00;PT15M;5562.447
2025-10-26T02:15:00+01:00;PT15M;5493.593
2025-10-26T02:00:00+01:00;PT15M;5587.63
2025-10-26T02:45:00+02:00;PT15M;5702.373
2025-10-26T02:30:00+02:00;PT15M;5511.353
2025-10-26T02:15:00+02:00;PT15M;5497.306
2025-10-26T02:00:00+02:00;PT15M;5538.802
2025-10-26T01:45:00+02:00;PT15M;5931.149
2025-10-26T01:30:00+02:00;PT15M;5800.77
2025-10-26T01:15:00+02:00;PT15M;5936.542
2025-10-26T01:00:00+02:00;PT15M;6157.599
2025-10-26T00:45:00+02:00;PT15M;6179.444
2025-10-26T00:30:00+02:00;PT15M;6234.177
2025-10-26T00:15:00+02:00;PT15M;6299.655
2025-10-26T00:00:00+02:00;PT15M;6394.733
2025-10-25T23:45:00+02:00;PT15M;6672.74
2025-10-25T23:30:00+02:00;PT15M;6717.105
2025-10-25T23:15:00+02:00;PT15M;6933.245
2025-10-25T23:00:00+02:00;PT15M;6962.326
2025-10-25T22:45:00+02:00;PT15M;7079.221
2025-10-25T22:30:00+02:00;PT15M;7143.372
2025-10-25T22:15:00+02:00;PT15M;7228.197
2025-10-25T22:00:00+02:00;PT15M;7096.935
2025-10-25T21:45:00+02:00;PT15M;7390.634
2025-10-25T21:30:00+02:00;PT15M;7382.105
2025-10-25T21:15:00+02:00;PT15M;7350.31
2025-10-25T21:00:00+02:00;PT15M;7417.848
2025-10-25T20:45:00+02:00;PT15M;7543.707
2025-10-25T20:30:00+02:00;PT15M;7670.484
2025-10-25T20:15:00+02:00;PT15M;7730.112
2025-10-25T20:00:00+02:00;PT15M;7893.062
2025-10-25T19:45:00+02:00;PT15M;8100.453
2025-10-25T19:30:00+02:00;PT15M;8231.095
2025-10-25T19:15:00+02:00;PT15M;8234.392
2025-10-25T19:00:00+02:00;PT15M;8368.619
2025-10-25T18:45:00+02:00;PT15M;8382.062
2025-10-25T18:30:00+02:00;PT15M;8236.784
2025-10-25T18:15:00+02:00;PT15M;8034.094
2025-10-25T18:00:00+02:00;PT15M;7897.397
2025-10-25T17:45:00+02:00;PT15M;7863.99
2025-10-25T17:30:00+02:00;PT15M;7542.444
2025-10-25T17:15:00+02:00;PT15M;7161.305
2025-10-25T17:00:00+02:00;PT15M;7004.483
2025-10-25T16:45:00+02:00;PT15M;7090.287
2025-10-25T16:30:00+02:00;PT15M;6808.207
2025-10-25T16:15:00+02:00;PT15M;6600.963
2025-10-25T16:00:00+02:00;PT15M;6129.943
2025-10-25T15:45:00+02:00;PT15M;6475.344
2025-10-25T15:30:00+02:00;PT15M;6139.655
2025-10-25T15:15:00+02:00;PT15M;6248.356
2025-10-25T15:00:00+02:00;PT15M;6105.383
2025-10-25T14:45:00+02:00;PT15M;5860.44
2025-10-25T14:30:00+02:00;PT15M;6008.757
2025-10-25T14:15:00+02:00;PT15M;6169.504
2025-10-25T14:00:00+02:00;PT15M;6216.109
2025-10-25T13:45:00+02:00;PT15M;6229.364
2025-10-25T13:30:00+02:00;PT15M;6360.114
2025-10-25T13:15:00+02:00;PT15M;6444.426
2025-10-25T13:00:00+02:00;PT15M;6512.284
2025-10-25T12:45:00+02:00;PT15M;6302.487
2025-10-25T12:30:00+02:00;PT15M;6361.739
2025-10-25T12:15:00+02:00;PT15M;6469.046
2025-10-25T12:00:00+02:00;PT15M;6445.053
2025-10-25T11:45:00+02:00;PT15M;6622.77
2025-10-25T11:30:00+02:00;PT15M;6482.896
2025-10-25T11:15:00+02:00;PT15M;6523.666
2025-10-25T11:00:00+02:00;PT15M;6376.312
2025-10-25T10:45:00+02:00;PT15M;6338.743
2025-10-25T10:30:00+02:00;PT15M;6349.451
2025-10-25T10:15:00+02:00;PT15M;6392.958
2025-10-25T10:00:00+02:00;PT15M;6394.817
2025-10-25T09:45:00+02:00;PT15M;6393.428
2025-10-25T09:30:00+02:00;PT15M;6433.505
2025-10-25T09:15:00+02:00;PT15M;6380.046
2025-10-25T09:00:00+02:00;PT15M;6322.084
2025-10-25T08:45:00+02:00;PT15M;6232.835
2025-10-25T08:30:00+02:00;PT15M;5994.322
2025-10-25T08:15:00+02:00;PT15M;6001.944
2025-10-25T08:00:00+02:00;PT15M;6000.618
2025-10-25T07:45:00+02:00;PT15M;5859.333
2025-10-25T07:30:00+02:00;PT15M;5667.54
2025-10-25T07:15:00+02:00;PT15M;5425.817
2025-10-25T07:00:00+02:00;PT15M;5320.88
2025-10-25T06:45:00+02:00;PT15M;5314.348
2025-10-25T06:30:00+02:00;PT15M;5356.832
2025-10-25T06:15:00+02:00;PT15M;5282.596
2025-10-25T06:00:00+02:00;PT15M;5120.515
2025-10-25T05:45:00+02:00;PT15M;5039.094
2025-10-25T05:30:00+02:00;PT15M;4982.463
2025-10-25T05:15:00+02:00;PT15M;4941.799
2025-10-25T05:00:00+02:00;PT15M;4989.55
2025-10-25T04:45:00+02:00;PT15M;4929.129
2025-10-25T04:30:00+02:00;PT15M;4868.98
2025-10-25T04:15:00+02:00;PT15M;4906.006
2025-10-25T04:00:00+02:00;PT15M;4953.756
2025-10-25T03:45:00+02:00;PT15M;5003.669
2025-10-25T03:30:00+02:00;PT15M;4988.344
